Id,Ticker,Data,Abertura,Fechamento,Volume
1962,BBSE3.SA,2021-08-03,14.25241359783763,14.643815040588379,16671400
1963,ITUB3.SA,2021-08-03,19.341168839630882,19.190065383911133,1351900
1964,PETR4.SA,2021-08-03,8.071794290143346,8.22183895111084,71850400
1965,VALE3.SA,2021-08-03,71.15493090118926,73.0086669921875,36641400
1966,BBAS3.SA,2021-08-04,11.10342347267448,10.981061935424805,17454200
1967,BBSE3.SA,2021-08-04,14.562833406946385,14.488601684570312,7033200
1968,ITUB3.SA,2021-08-04,19.16259600160826,18.626867294311523,1137400
1969,PETR4.SA,2021-08-04,8.129975708963618,8.047298431396484,87970600
1970,VALE3.SA,2021-08-04,72.59384464065191,72.9308853149414,18828200
1971,BBAS3.SA,2021-08-05,11.204806480526782,10.785282135009766,38815000
1972,BBSE3.SA,2021-08-05,14.623570547110415,14.326644897460938,4620300
1973,ITUB3.SA,2021-08-05,18.784833718030427,18.805438995361328,1716990
1974,PETR4.SA,2021-08-05,8.803648258341791,8.68116283416748,223915900
1975,VALE3.SA,2021-08-05,71.06418527705253,70.70121765136719,32215200
1976,BBAS3.SA,2021-08-06,10.862194454443975,11.113909721374512,23521600
1977,BBSE3.SA,2021-08-06,14.38737920619002,14.373882293701172,3662200
1978,ITUB3.SA,2021-08-06,18.75049648239263,19.196937561035156,1215390
1979,PETR4.SA,2021-08-06,8.727094583264133,8.693410873413086,51106100
1980,VALE3.SA,2021-08-06,71.20029800397684,71.10307312011719,19273100
1981,BBAS3.SA,2021-08-09,11.103419790207559,11.01252269744873,20401000
1982,BBSE3.SA,2021-08-09,14.434617957035176,14.637067794799805,3857500
1983,ITUB3.SA,2021-08-09,19.196934861002624,19.334300994873047,957660
1984,PETR4.SA,2021-08-09,8.558675623324888,8.632166862487793,75381900
1985,VALE3.SA,2021-08-09,70.13084839954928,70.6558609008789,21502300
1986,BBAS3.SA,2021-08-10,11.043987811335965,10.732840538024902,45841200
1987,BBSE3.SA,2021-08-10,14.711298653931724,14.50885009765625,7515000
1988,ITUB3.SA,2021-08-10,19.464794765291153,19.080169677734375,881100
1989,PETR4.SA,2021-08-10,8.665851883463482,8.659728050231934,84380900
1990,VALE3.SA,2021-08-10,70.61696841332365,71.33642578125,17440500
1991,BBAS3.SA,2021-08-11,10.77829098108817,10.627961158752441,45073400
1992,BBSE3.SA,2021-08-11,14.610072760182735,14.643815040588379,9075300
1993,ITUB3.SA,2021-08-11,19.231270298678897,19.286216735839844,1040050
1994,PETR4.SA,2021-08-11,8.622981831733792,8.77915096282959,97863500
1995,VALE3.SA,2021-08-11,71.42068170941444,70.82437133789062,14680600
1996,BBAS3.SA,2021-08-12,10.638446529850754,10.39721965789795,43326800
1997,BBSE3.SA,2021-08-12,14.519959080526528,14.45081615447998,7468100
1998,ITUB3.SA,2021-08-12,19.286223616685486,18.956544876098633,1715890
1999,PETR4.SA,2021-08-12,8.77608861509739,8.910822868347168,95319300
2000,VALE3.SA,2021-08-12,70.77901458740234,70.77901458740234,14849500
2001,BBAS3.SA,2021-08-13,10.456652941942037,10.313315391540527,50579000
2002,BBSE3.SA,2021-08-13,14.499218577463994,14.257220268249512,6190100
2003,ITUB3.SA,2021-08-13,18.970278763123808,19.176328659057617,1017940
2004,PETR4.SA,2021-08-13,8.898573920191117,8.98737621307373,85201800
2005,VALE3.SA,2021-08-13,71.10308263611387,70.19566345214844,11855200
2006,BBAS3.SA,2021-08-16,10.306323185612767,10.295835494995117,32244400
2007,BBSE3.SA,2021-08-16,14.257218950133744,13.890762329101562,8926100
2008,ITUB3.SA,2021-08-16,19.172084130774284,18.923900604248047,1507220
2009,PETR4.SA,2021-08-16,8.941445361918483,8.769965171813965,101262100
2010,VALE3.SA,2021-08-16,69.50860532389187,70.51973724365234,21856700
2011,BBAS3.SA,2021-08-17,10.320310215717194,10.253885269165039,32961000
2012,BBSE3.SA,2021-08-17,13.966820619308132,13.70407772064209,7195500
2013,ITUB3.SA,2021-08-17,18.930796755294722,18.951478958129883,977460
2014,PETR4.SA,2021-08-17,8.708286729009702,8.769932746887207,93623700
2015,VALE3.SA,2021-08-17,70.07249979523584,69.35304260253906,23402600
2016,BBAS3.SA,2021-08-18,10.281849882000934,10.302825927734375,32465800
2017,BBSE3.SA,2021-08-18,13.759391271684404,13.607277870178223,5919700
2018,ITUB3.SA,2021-08-18,18.910114586146953,19.027311325073242,1548690
2019,PETR4.SA,2021-08-18,8.769934569837995,8.692066192626953,86103100
2020,VALE3.SA,2021-08-18,68.53636873093942,67.02616119384766,35379200
2021,BBAS3.SA,2021-08-19,10.21892434187247,10.372750282287598,24213600
2022,BBSE3.SA,2021-08-19,13.46899414474264,13.655679702758789,7134400
2023,ITUB3.SA,2021-08-19,18.889429675502875,18.834278106689453,1176450
2024,PETR4.SA,2021-08-19,8.520104956959186,8.643396377563477,80808200
2025,VALE3.SA,2021-08-19,63.94741454816001,63.202030181884766,60456900
2026,BBAS3.SA,2021-08-20,10.306324306490588,10.386733055114746,20974400
2027,BBSE3.SA,2021-08-20,13.621108004592086,13.731736183166504,5037700
2028,ITUB3.SA,2021-08-20,18.834275474143993,18.937685012817383,1279850
2029,PETR4.SA,2021-08-20,8.565529110615252,8.630419731140137,88445600
2030,VALE3.SA,2021-08-20,63.2538692577241,63.22794723510742,31351100
2031,BBAS3.SA,2021-08-23,10.397220967059166,10.481125831604004,37757000
2032,BBSE3.SA,2021-08-23,13.800876156562037,13.482820510864258,5936000
2033,ITUB3.SA,2021-08-23,18.992835943665806,19.123821258544922,1785740
2034,PETR4.SA,2021-08-23,8.74073412765296,8.766690254211426,70161500
2035,VALE3.SA,2021-08-23,63.234433019946074,62.352935791015625,19773500
2036,BBAS3.SA,2021-08-24,10.73165720207603,10.823622703552246,31057600
2037,BBSE3.SA,2021-08-24,13.641848789272139,13.80087661743164,4857000
2038,ITUB3.SA,2021-08-24,19.165187370326016,19.52367401123047,1666280
2039,PETR4.SA,2021-08-24,8.854294489873446,8.948385238647461,49831400
2040,VALE3.SA,2021-08-24,64.41407406335095,64.62796783447266,29779200
2041,BBAS3.SA,2021-08-25,10.77763738045804,10.788249015808105,16490000
2042,BBSE3.SA,2021-08-25,13.88384731590556,13.959904670715332,4637000
2043,ITUB3.SA,2021-08-25,19.50299802996131,19.67534637451172,1215280
2044,PETR4.SA,2021-08-25,8.96460497428676,8.997050285339355,46031200
2045,VALE3.SA,2021-08-25,64.87427877791545,64.49186706542969,15088600
2046,BBAS3.SA,2021-08-26,10.724581499556336,10.636153221130371,15668000
2047,BBSE3.SA,2021-08-26,13.932247381244617,13.565792083740234,5068800
2048,ITUB3.SA,2021-08-26,19.716708189835977,19.351327896118164,1987810
2049,PETR4.SA,2021-08-26,8.948383498307267,8.919182777404785,41061300
2050,VALE3.SA,2021-08-26,64.4853823336038,63.668704986572266,18032300
2051,BBAS3.SA,2021-08-27,10.721047027939063,10.798864364624023,12122600
2052,BBSE3.SA,2021-08-27,13.662591840049318,13.64184856414795,4459300
2053,ITUB3.SA,2021-08-27,19.413370919255165,19.599506378173828,1539010
2054,PETR4.SA,2021-08-27,8.98731848119441,9.243635177612305,76465300
2055,VALE3.SA,2021-08-27,64.17426039910825,65.26316833496094,19572800
2056,BBAS3.SA,2021-08-30,10.78117632024709,10.696285247802734,13065600
2057,BBSE3.SA,2021-08-30,13.676419636014169,13.337620735168457,4897700
2058,ITUB3.SA,2021-08-30,19.65465387765899,19.565032958984375,1499960
2059,PETR4.SA,2021-08-30,9.214432116489983,9.181986808776855,61054000
2060,VALE3.SA,2021-08-30,65.34742340340274,64.84834289550781,13031600
2061,BBAS3.SA,2021-08-31,10.717506642475,10.763489723205566,27641400
2062,BBSE3.SA,2021-08-31,13.351449358841043,13.178592681884766,11949300
2063,ITUB3.SA,2021-08-31,19.578827463165776,19.737388610839844,1857460
2064,PETR4.SA,2021-08-31,9.149543441406749,8.821846961975098,110574300
2065,VALE3.SA,2021-08-31,64.16777609103318,63.960365295410156,20433600
2066,BBAS3.SA,2021-09-01,10.795325485721717,10.774102210998535,13138200
2067,BBSE3.SA,2021-09-01,13.206250134317036,13.3721923828125,8142200
2068,ITUB3.SA,2021-09-01,19.76153615164775,20.085721969604492,1402170
2069,PETR4.SA,2021-09-01,8.864026147342903,8.77318000793457,69430400
2070,VALE3.SA,2021-09-01,63.104800505079396,64.070556640625,20847500
2071,BBAS3.SA,2021-09-02,10.717507397091724,10.328423500061035,29610200
2072,BBSE3.SA,2021-09-02,13.282307603184547,12.92276668548584,9178500
2073,ITUB3.SA,2021-09-02,20.065028239688477,19.29939842224121,3049640
2074,PETR4.SA,2021-09-02,8.760200353347084,8.630419731140137,56052000
2075,VALE3.SA,2021-09-02,64.0186951542325,63.86962127685547,24448600
2076,BBAS3.SA,2021-09-03,10.395629711387137,10.303664207458496,28068800
2077,BBSE3.SA,2021-09-03,13.067964304904407,13.261564254760742,9393500
2078,ITUB3.SA,2021-09-03,19.389056319334955,18.954509735107422,2304280
2079,PETR4.SA,2021-09-03,8.646641607918559,8.542817115783691,58182700
2080,VALE3.SA,2021-09-03,64.9196383723645,63.91498947143555,38716500
2081,BBAS3.SA,2021-09-06,10.30012894285104,10.48759651184082,11824000
2082,BBSE3.SA,2021-09-06,13.233906250539334,13.323792457580566,2152700
2083,ITUB3.SA,2021-09-06,18.96831244100774,19.375268936157227,1143890
2084,PETR4.SA,2021-09-06,8.503884200232786,8.584997177124023,26770700
2085,VALE3.SA,2021-09-06,62.800157270561044,62.910343170166016,11916100
2086,BBAS3.SA,2021-09-08,10.377943613107773,10.045453071594238,26706800
2087,BBSE3.SA,2021-09-08,13.268479655714291,12.722251892089844,7641400
2088,ITUB3.SA,2021-09-08,19.16143359278984,18.34062385559082,2158090
2089,PETR4.SA,2021-09-08,8.529841471500866,8.101564407348633,80378400
2090,VALE3.SA,2021-09-08,62.52794242248943,61.60107421875,22635100
2091,BBAS3.SA,2021-09-09,10.098511268904652,10.222311019897461,27122600
2092,BBSE3.SA,2021-09-09,12.791394153297322,13.012650489807129,7399100
2093,ITUB3.SA,2021-09-09,18.347524069676293,18.609630584716797,1533510
2094,PETR4.SA,2021-09-09,8.13725444786663,8.273524284362793,156617100
2095,VALE3.SA,2021-09-09,61.678853029073856,61.38069534301758,28997700
2096,BBAS3.SA,2021-09-10,10.431000282615432,10.254143714904785,34482800
2097,BBSE3.SA,2021-09-10,13.185507107218031,13.178592681884766,7874800
2098,ITUB3.SA,2021-09-10,18.940709296116278,18.485469818115234,1096920
2099,PETR4.SA,2021-09-10,8.442239388599692,8.221611976623535,78379900
2100,VALE3.SA,2021-09-10,61.90569890289574,61.45198440551758,18022000
2101,BBAS3.SA,2021-09-13,10.512356398756511,10.480522155761719,20121200
2102,BBSE3.SA,2021-09-13,13.351447452130989,13.531218528747559,6297400
2103,ITUB3.SA,2021-09-13,18.623428713148698,18.726892471313477,1538570
2104,PETR4.SA,2021-09-13,8.370859638760697,8.510374069213867,63317900
2105,VALE3.SA,2021-09-13,61.380700879527026,61.419593811035156,18832800
2106,BBAS3.SA,2021-09-14,10.475091673429596,10.403904914855957,16357000
2107,BBSE3.SA,2021-09-14,13.572705190024847,13.565792083740234,4130700
2108,ITUB3.SA,2021-09-14,18.761387905476973,18.575153350830078,1137290
2109,PETR4.SA,2021-09-14,8.419527453898514,8.396815299987793,65497300
2110,VALE3.SA,2021-09-14,61.672369575545154,60.98531723022461,25571600
2111,BBAS3.SA,2021-09-15,10.414582109691011,10.322039604187012,16628800
2112,BBSE3.SA,2021-09-15,13.558877148935489,13.289219856262207,4397500
2113,ITUB3.SA,2021-09-15,18.588943889853144,18.31993865966797,2250710
2114,PETR4.SA,2021-09-15,8.43574803091426,8.542817115783691,67274100
2115,VALE3.SA,2021-09-15,60.84919588006292,59.462135314941406,35084400
2116,BBAS3.SA,2021-09-16,10.297121481949208,10.489324569702148,30809000
2117,BBSE3.SA,2021-09-16,13.268479190366858,13.413678169250488,4065700
2118,ITUB3.SA,2021-09-16,18.2992394527012,18.33372688293457,10778570
2119,PETR4.SA,2021-09-16,8.461705774835686,8.468194961547852,65567700
2120,VALE3.SA,2021-09-16,58.61305914422422,56.99266052246094,39726500
2121,BBAS3.SA,2021-09-17,10.411021866624662,10.30068302154541,37796400
2122,BBSE3.SA,2021-09-17,13.399850008123465,13.365279197692871,6946200
2123,ITUB3.SA,2021-09-17,18.33372514063122,17.837100982666016,2373030
2124,PETR4.SA,2021-09-17,8.4260155030878,8.08858585357666,131694100
2125,VALE3.SA,2021-09-17,57.22598881695249,55.83892822265625,74648800
2126,BBAS3.SA,2021-09-20,10.08000466519921,9.966106414794922,31646200
2127,BBSE3.SA,2021-09-20,13.137108158872964,13.07487964630127,4508700
2128,ITUB3.SA,2021-09-20,17.56120771207923,17.506027221679688,2366210
2129,PETR4.SA,2021-09-20,7.812801828647544,7.997739315032959,80260600
2130,VALE3.SA,2021-09-20,53.66759518663796,53.63518524169922,49636100
2131,BBAS3.SA,2021-09-21,10.136952485126132,10.218816757202148,27290800
2132,BBSE3.SA,2021-09-21,13.144020891492639,13.289219856262207,2981300
2133,ITUB3.SA,2021-09-21,17.67156483252727,17.49222755432129,2430010
2134,PETR4.SA,2021-09-21,8.137253441536677,8.179431915283203,64570200
2135,VALE3.SA,2021-09-21,54.899099164687605,54.523170471191406,32380300
2136,BBAS3.SA,2021-09-22,10.322035733119462,10.457289695739746,49030800
2137,BBSE3.SA,2021-09-22,13.4205931690158,13.399849891662598,3196300
2138,ITUB3.SA,2021-09-22,17.637080500374122,17.912982940673828,2570810
2139,PETR4.SA,2021-09-22,8.283256644590063,8.387081146240234,70231800
2140,VALE3.SA,2021-09-22,57.10284281063062,56.46116638183594,62161000
2141,BBAS3.SA,2021-09-23,10.503564003420726,10.482208251953125,32272200
2142,BBSE3.SA,2021-09-23,13.448250368970207,13.48973560333252,5932100
2143,ITUB3.SA,2021-09-23,18.002646895065006,18.51996421813965,1440560
2144,PETR4.SA,2021-09-23,8.419526228055739,8.708288192749023,84480600
2145,VALE3.SA,2021-09-23,56.66666953655969,56.45918273925781,47485400
2146,BBAS3.SA,2021-09-24,10.41814092128352,10.400343894958496,24134400
2147,BBSE3.SA,2021-09-24,13.406763600344267,13.80087661743164,5855600
2148,ITUB3.SA,2021-09-24,18.444088923001047,18.271650314331055,2415050
2149,PETR4.SA,2021-09-24,8.614199146053558,8.727757453918457,44821500
2150,VALE3.SA,2021-09-24,56.015576501480716,55.58628463745117,26631600
2151,BBAS3.SA,2021-09-27,10.4145815461633,10.63170051574707,37552400
2152,BBSE3.SA,2021-09-27,13.876934387280253,14.001391410827637,5882800
2153,ITUB3.SA,2021-09-27,18.292349135261915,18.754486083984375,1944140
2154,PETR4.SA,2021-09-27,8.805624961853027,8.805624961853027,89178700
2155,VALE3.SA,2021-09-27,56.23739600098724,56.380496978759766,38386300
2156,BBAS3.SA,2021-09-28,10.539157764956766,10.414581298828125,31860200
2157,BBSE3.SA,2021-09-28,13.980648040771483,13.980648040771484,9803900
2158,ITUB3.SA,2021-09-28,18.671717251626557,18.28545379638672,4605150
2159,PETR4.SA,2021-09-28,8.821846345674276,8.747221946716309,117874300
2160,VALE3.SA,2021-09-28,55.436044029292255,53.55430603027344,35896000
2161,BBAS3.SA,2021-09-29,10.507120461329835,10.471527099609375,23874000
2162,BBSE3.SA,2021-09-29,14.070534326068529,14.056705474853516,10865300
2163,ITUB3.SA,2021-09-29,18.588941790418136,18.568248748779297,1791460
2164,PETR4.SA,2021-09-29,8.828336379313635,8.886737823486328,58731700
2165,VALE3.SA,2021-09-29,54.21254718367986,54.23401641845703,39704900
2166,BBAS3.SA,2021-09-30,10.535598554539192,10.286445617675781,23068800
2167,BBSE3.SA,2021-09-30,14.063619427986364,13.793963432312012,7396500
2168,ITUB3.SA,2021-09-30,18.74759329465558,18.623437881469727,3027530
2169,PETR4.SA,2021-09-30,8.932160497578923,8.834824562072754,65744000
2170,VALE3.SA,2021-09-30,55.3788010712141,54.548831939697266,39151000
2171,BBAS3.SA,2021-10-01,10.332716967942243,10.517801284790039,18931200
2172,BBSE3.SA,2021-10-01,13.821620820129727,14.098191261291504,3987100
2173,ITUB3.SA,2021-10-01,18.668282763006616,19.220394134521484,2698740
2174,PETR4.SA,2021-10-01,8.799135510393365,9.0846529006958,60983200
2175,VALE3.SA,2021-10-01,54.91372335894421,54.52020263671875,23191700
2176,BBAS3.SA,2021-10-04,10.50356451653528,10.39322566986084,19529200
2177,BBSE3.SA,2021-10-04,14.070531821341117,13.717904090881348,6951100
2178,ITUB3.SA,2021-10-04,15.735189463136733,15.362513542175293,4733410
2179,PETR4.SA,2021-10-04,9.006784375994014,9.340970039367676,106937000
2180,VALE3.SA,2021-10-04,54.79925850389815,54.01222229003906,25090000
2181,BBAS3.SA,2021-10-05,10.428820595425139,10.88797378540039,58411600
2182,BBSE3.SA,2021-10-05,13.780135039460822,13.814705848693848,6462600
2183,ITUB3.SA,2021-10-05,15.355616638700296,15.459137916564941,3839330
2184,PETR4.SA,2021-10-05,9.40910598835506,9.54537582397461,100469100
2185,VALE3.SA,2021-10-05,54.36996696607007,53.625858306884766,21889400
2186,BBAS3.SA,2021-10-06,10.73136254034728,10.905769348144531,31716600
2187,BBSE3.SA,2021-10-06,13.662592887878418,13.662592887878418,8951300
2188,ITUB3.SA,2021-10-06,15.16928265447957,15.55576229095459,4186270
2189,PETR4.SA,2021-10-06,9.392884593279314,9.292304039001465,84599400
2190,VALE3.SA,2021-10-06,52.989074588534166,55.13554000854492,27318400
2191,BBAS3.SA,2021-10-07,10.937800411813157,10.791868209838867,23374400
2192,BBSE3.SA,2021-10-07,13.717903718692245,13.648760795593262,6771000
2193,ITUB3.SA,2021-10-07,15.631674349035931,15.314210891723633,2629880
2194,PETR4.SA,2021-10-07,9.31176984556077,9.279324531555176,60551100
2195,VALE3.SA,2021-10-07,56.05135724053607,56.781158447265625,33115300
2196,BBAS3.SA,2021-10-08,10.855937155694606,11.019665718078613,26906200
2197,BBSE3.SA,2021-10-08,13.717903676381438,13.870017051696777,5314100
2198,ITUB3.SA,2021-10-08,15.32801234201855,15.397027015686035,1949860
2199,PETR4.SA,2021-10-08,9.409103607083049,9.448038101196289,84170500
2200,VALE3.SA,2021-10-08,58.28367718805174,57.13174057006836,37172600
2201,BBAS3.SA,2021-10-11,11.055258345374554,10.93424129486084,15460000
2202,BBSE3.SA,2021-10-11,13.828534402469801,14.11893367767334,4407200
2203,ITUB3.SA,2021-10-11,15.431525861086604,15.093358039855957,1653410
2204,PETR4.SA,2021-10-11,9.571333278342017,9.512931823730469,76466700
2205,VALE3.SA,2021-10-11,58.59850636796751,58.398170471191406,28327900
2206,BBAS3.SA,2021-10-13,10.934242984342502,10.948480606079102,20400800
2207,BBSE3.SA,2021-10-13,14.139678301608061,14.492304801940918,7657600
2208,ITUB3.SA,2021-10-13,15.107168722604875,15.07956314086914,1491270
2209,PETR4.SA,2021-10-13,9.464263484323753,9.613511085510254,55605400
2210,VALE3.SA,2021-10-13,57.81145741156874,56.66667175292969,32052800
2211,BBAS3.SA,2021-10-14,11.026781804752996,10.895087242126465,21292800
2212,BBSE3.SA,2021-10-14,14.554532363596921,14.73430347442627,7013600
2213,ITUB3.SA,2021-10-14,15.079566964570404,14.962242126464844,2375340
2214,PETR4.SA,2021-10-14,9.688133570795298,9.629732131958008,76172700
2215,VALE3.SA,2021-10-14,57.23190817072851,56.66667175292969,24030000
2216,BBAS3.SA,2021-10-15,10.966276894277344,11.240345001220703,28465800
2217,BBSE3.SA,2021-10-15,14.748133640948547,14.990133285522461,4630300
2218,ITUB3.SA,2021-10-15,14.948431067942584,15.252092361450195,2249390
2219,PETR4.SA,2021-10-15,9.668665984176714,9.603775978088379,72479900
2220,VALE3.SA,2021-10-15,56.874164541285744,57.7255973815918,26927200
2221,BBAS3.SA,2021-10-18,11.122885809681064,11.464580535888672,29963800
2222,BBSE3.SA,2021-10-18,14.920990341531063,14.990133285522461,4367800
2223,ITUB3.SA,2021-10-18,15.155471455143722,15.431527137756348,1882540
2224,PETR4.SA,2021-10-18,9.538885105141109,9.555108070373535,68971300
2225,VALE3.SA,2021-10-18,57.17468040619072,57.18183135986328,20912800
2226,BBAS3.SA,2021-10-19,11.343562093040283,10.902205467224121,45746800
2227,BBSE3.SA,2021-10-19,14.886418318415055,14.699732780456543,5938100
2228,ITUB3.SA,2021-10-19,15.314207270465149,15.031249046325684,904420
2229,PETR4.SA,2021-10-19,9.486974958674823,9.087899208068848,111484000
2230,VALE3.SA,2021-10-19,57.03873496949142,56.523582458496094,20804500
2231,BBAS3.SA,2021-10-20,11.03390244865656,11.10508918762207,25801000
2232,BBSE3.SA,2021-10-20,14.76196153353409,14.803446769714355,4302000
2233,ITUB3.SA,2021-10-20,15.183077023404985,15.431527137756348,1979780
2234,PETR4.SA,2021-10-20,9.172254839729904,9.246878623962402,56063300
2235,VALE3.SA,2021-10-20,56.07282457251575,54.85649108886719,27576600
2236,BBAS3.SA,2021-10-21,10.855938138581223,10.613903999328613,51418400
2237,BBSE3.SA,2021-10-21,14.513048106448052,14.865675926208496,12391000
2238,ITUB3.SA,2021-10-21,15.148575412423492,15.224491119384766,1848660
2239,PETR4.SA,2021-10-21,9.039230410903729,8.906205177307129,101567700
2240,VALE3.SA,2021-10-21,53.30388663122253,53.7761116027832,37556500
2241,BBAS3.SA,2021-10-22,10.549835196579526,10.29000473022461,65578200
2242,BBSE3.SA,2021-10-22,14.748130169077292,14.98321533203125,13063100
2243,ITUB3.SA,2021-10-22,15.114065855715983,14.658573150634766,2178330
2244,PETR4.SA,2021-10-22,8.792647386098777,8.818603515625,138384700
2245,VALE3.SA,2021-10-22,53.42551920803852,54.43436050415039,35142600
2246,BBAS3.SA,2021-10-25,10.34695721240057,10.503567695617676,22095800
2247,BBSE3.SA,2021-10-25,15.073100553543686,15.51561450958252,10325000
2248,ITUB3.SA,2021-10-25,14.672377563330395,14.989842414855957,1235190
2249,PETR4.SA,2021-10-25,9.006784271431593,9.422082901000977,135830600
2250,VALE3.SA,2021-10-25,55.23570490878774,55.09260940551758,17950000
2251,BBAS3.SA,2021-10-26,10.425259638070697,10.39322566986084,22256000
2252,BBSE3.SA,2021-10-26,15.32893180847168,15.32893180847168,5159700
2253,ITUB3.SA,2021-10-26,14.969135682838997,14.851812362670898,1276550
2254,PETR4.SA,2021-10-26,9.34421650366581,9.331238746643066,57865600
2255,VALE3.SA,2021-10-26,55.09976181844118,54.50590515136719,16674100
2256,BBAS3.SA,2021-10-27,10.421698242389445,10.382545471191406,15202400
2257,BBSE3.SA,2021-10-27,15.404987845573972,15.557101249694824,5737100
2258,ITUB3.SA,2021-10-27,14.865621744224297,14.900128364562988,1413940
2259,PETR4.SA,2021-10-27,9.353950069593221,9.308526992797852,57579200
2260,VALE3.SA,2021-10-27,54.362814081328565,53.26811218261719,20087300
2261,BBAS3.SA,2021-10-28,10.411021789957305,10.29000473022461,18392400
2262,BBSE3.SA,2021-10-28,15.453388840228483,15.32893180847168,4222500
2263,ITUB3.SA,2021-10-28,14.741388459929741,14.803502082824707,1055340
2264,PETR4.SA,2021-10-28,9.25661388917395,9.396127700805664,89578000
2265,VALE3.SA,2021-10-28,53.26810737047198,52.73149108886719,22719000
2266,BBAS3.SA,2021-10-29,10.382549199607112,10.144074440002441,22352000
2267,BBSE3.SA,2021-10-29,15.41881384765785,15.273614883422852,6367900
2268,ITUB3.SA,2021-10-29,14.838009106524954,14.513643264770508,770770
2269,PETR4.SA,2021-10-29,9.451284004573527,8.808869361877441,157340000
2270,VALE3.SA,2021-10-29,52.24495788502939,51.236122131347656,30268500
2271,BBAS3.SA,2021-11-01,10.307800861008884,10.375428199768066,17584200
2272,BBSE3.SA,2021-11-01,15.48104351361253,15.24595832824707,3743100
2273,ITUB3.SA,2021-11-01,14.657074240886166,15.036970138549805,1499080
2274,PETR4.SA,2021-11-01,8.99056155575116,9.0846529006958,102157200
2275,VALE3.SA,2021-11-01,51.515161681028225,51.744117736816406,19649600
2276,BBAS3.SA,2021-11-03,10.339837278769778,10.443058013916016,22166400
2277,BBSE3.SA,2021-11-03,15.21138610336699,15.633156776428223,7400100
2278,ITUB3.SA,2021-11-03,14.988623039397767,15.202746391296387,1317800
2279,PETR4.SA,2021-11-03,8.990561756677577,8.711533546447754,83475800
2280,VALE3.SA,2021-11-03,50.51348244426265,47.81609344482422,77316900
2281,BBAS3.SA,2021-11-04,10.46085097121411,10.197461128234863,22132200
2282,BBSE3.SA,2021-11-04,15.6262447161033,15.653901100158691,4141900
2283,ITUB3.SA,2021-11-04,15.195836848525985,14.449858665466309,1752520
2284,PETR4.SA,2021-11-04,8.766690126901757,8.435749053955078,92603400
2285,VALE3.SA,2021-11-04,47.85901621898368,47.272315979003906,30122100
2286,BBAS3.SA,2021-11-05,10.322036042831925,10.425256729125977,15278200
2287,BBSE3.SA,2021-11-05,15.764529034633185,15.792186737060547,3727100
2288,ITUB3.SA,2021-11-05,14.698512517349354,14.270267486572266,1700600
2289,PETR4.SA,2021-11-05,8.529840145430642,8.387081146240234,86264000
2290,VALE3.SA,2021-11-05,47.529889666508026,45.869956970214844,35954600
2291,BBAS3.SA,2021-11-08,10.322037285172565,10.492884635925293,15958800
2292,BBSE3.SA,2021-11-08,15.646986060016348,15.77835750579834,5001700
2293,ITUB3.SA,2021-11-08,14.270267205427533,14.235730171203613,817520
2294,PETR4.SA,2021-11-08,8.374102286320099,8.474682807922363,59704100
2295,VALE3.SA,2021-11-08,46.077447822265086,48.367008209228516,27722000
2296,BBAS3.SA,2021-11-09,10.820339948883248,10.478645324707031,41557200
2297,BBSE3.SA,2021-11-09,15.750701164169039,16.207042694091797,6207900
2298,ITUB3.SA,2021-11-09,14.26335789413667,14.083771705627441,1248390
2299,PETR4.SA,2021-11-09,8.500638020830664,8.643396377563477,73021700
2300,VALE3.SA,2021-11-09,48.11659018085158,47.17930221557617,20961500
2301,BBAS3.SA,2021-11-10,10.507121844462288,10.959156036376953,40790400
2302,BBSE3.SA,2021-11-10,16.165555261279476,15.985785484313965,3668700
2303,ITUB3.SA,2021-11-10,14.083774756133081,14.436041831970215,1116280
2304,PETR4.SA,2021-11-10,8.630419866031861,8.575263023376465,68176300
2305,VALE3.SA,2021-11-10,46.22770233922808,47.000431060791016,22492600
2306,BBAS3.SA,2021-11-11,11.069497886685037,10.74915885925293,42865600
2307,BBSE3.SA,2021-11-11,16.144813938161757,16.103328704833984,4000500
2308,ITUB3.SA,2021-11-11,14.539651161281986,14.442951202392578,1099670
2309,PETR4.SA,2021-11-11,8.721265601428412,8.581751823425293,60848900
2310,VALE3.SA,2021-11-11,48.982337484507106,48.660369873046875,28795100
2311,BBAS3.SA,2021-11-12,10.788309558335806,10.73136043548584,17486800
2312,BBSE3.SA,2021-11-12,16.0480119059792,15.95812702178955,3203000
2313,ITUB3.SA,2021-11-12,14.415318171136983,14.422224998474121,886380
2314,PETR4.SA,2021-11-12,8.53632965437076,8.756957054138184,85962500
2315,VALE3.SA,2021-11-12,48.06650993024459,48.86785888671875,24542500
2316,BBAS3.SA,2021-11-16,10.777632334870175,10.581869125366211,17540200
2317,BBSE3.SA,2021-11-16,15.847500735888849,16.013442993164062,2882000
2318,ITUB3.SA,2021-11-16,14.429137891639026,14.2633638381958,1204280
2319,PETR4.SA,2021-11-16,8.844558522710345,8.847803115844727,60978200
2320,VALE3.SA,2021-11-16,48.653211649497365,47.45834732055664,17207900
2321,BBAS3.SA,2021-11-17,10.592547656995935,10.432377815246582,27624000
2322,BBSE3.SA,2021-11-17,16.04110112236216,15.674644470214844,4703500
2323,ITUB3.SA,2021-11-17,14.270273079236572,14.242644309997559,1248720
